Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"Tried using it for few days, but facing multiple issues. product quality is very poor. not going to buy again 😡 thoda disappointing.",Negative,Twitter,2025-03-18 12:35:53,user7206,Pune,0.58
"Got this delivered yesterday, and everything was smooth from start to end. delivery was quick and packaging was neat. totally satisfied ❤️ seriously yaar.",Positive,Twitter,2024-07-07 10:14:38,user7553,Visakhapatnam,0.89
"Using this from past few days, and honestly I'm really happy with it. product quality is really good. totally satisfied ❤️ seriously yaar.",Positive,Zomato,2025-11-10 03:01:46,user8901,Bangalore,0.96
"Recently purchased this, and honestly I'm really happy with it. everything worked perfectly. will order again for sure thoda disappointing.",Positive,Zomato,2024-04-20 14:37:02,user7352,Visakhapatnam,0.86
"Using this from past few days, and it's totally worth the money. everything worked perfectly. will order again for sure kaafi acha hai.",Positive,Swiggy,2024-09-17 13:42:44,user7656,Visakhapatnam,0.84
"Tried this for the first time, and everything was smooth from start to end. everything worked perfectly. happy with the purchase 👍 kaafi acha hai.",Positive,Amazon India,2024-07-27 09:30:10,user2097,Visakhapatnam,0.83
"After waiting for so long, but the experience was really bad. app keeps crashing again and again. not going to buy again 😡 bilkul pasand aaya.",Negative,Google Reviews,2025-05-06 02:33:34,user7518,Chennai,0.64
"I ordered this last week, and everything was smooth from start to end. everything worked perfectly. totally satisfied ❤️ bilkul pasand aaya.",Positive,Flipkart,2025-02-03 13:27:01,user5460,Mumbai,0.87
"Bought this with high expectations, and it didn't meet my expectations at all. pages take too long to load. very bad experience overall.",Negative,Website Review,2023-11-06 13:45:43,user4918,Ahmedabad,0.61
"Bought this with high expectations, and it didn't meet my expectations at all. customer support didn't respond properly. needs serious improvement.",Negative,Amazon India,2024-09-01 01:50:08,user4207,Chennai,0.6
"I ordered this last week, and it's totally worth the money. app interface is clean and smooth. happy with the purchase 👍 matlab expected better.",Positive,Google Reviews,2024-05-29 20:35:45,user6544,Nagpur,0.93
"Got this delivered yesterday, and everything was smooth from start to end. product quality is really good. happy with the purchase 👍.",Positive,Amazon India,2025-12-15 07:47:35,user3867,Visakhapatnam,0.88
"Received this product yesterday, and honestly I'm very disappointed. customer support didn't respond properly. very bad experience overall.",Negative,Swiggy,2024-03-07 07:20:22,user5819,Jaipur,0.69
"I ordered this last week, and it's totally worth the money. customer support was helpful. good job by the team thoda disappointing.",Positive,Amazon India,2025-05-03 10:01:14,user2445,Hyderabad,0.95
"Tried this for the first time, and it's totally worth the money. app interface is clean and smooth. totally satisfied ❤️ bakwas experience.",Positive,Website Review,2024-06-10 18:46:05,user4596,Kolkata,0.9
"Bought this during sale, and everything was smooth from start to end. everything worked perfectly. good job by the team matlab expected better.",Positive,Twitter,2024-05-24 03:40:35,user5820,Visakhapatnam,0.91
"I ordered this recently, and honestly I'm very disappointed. product quality is very poor. waste of money bilkul pasand aaya.",Negative,Online Store,2024-05-23 01:09:28,user8448,Ahmedabad,0.74
"Recently purchased this, and honestly I'm really happy with it. product quality is really good. happy with the purchase 👍 matlab expected better.",Positive,Zomato,2024-01-06 20:11:46,user2828,Nagpur,0.88
"Recently purchased this, and it's totally worth the money. loading speed is really good. will definitely recommend this to others 😊 matlab expected better.",Positive,Google Reviews,2023-01-01 11:46:21,user3300,Patna,0.92
"After waiting for so long, but the experience was really bad. received damaged product. completely disappointed 💔 seriously yaar.",Negative,Twitter,2024-07-02 05:04:45,user9914,Bhopal,0.58
"I ordered this last week, and it's totally worth the money. navigation is simple and fast. good job by the team kaafi acha hai.",Positive,Website Review,2024-04-27 12:11:16,user6869,Bangalore,0.82
"Got this after delay, but facing multiple issues. received damaged product. very bad experience overall.",Negative,Twitter,2023-07-02 16:13:54,user2609,Hyderabad,0.52
"Got this delivered yesterday, and it's totally worth the money. product quality is really good. will definitely recommend this to others 😊 kaafi acha hai.",Positive,Twitter,2023-07-23 03:44:05,user3960,Bangalore,0.92
"Using this from past few days, and I had a great experience overall. product quality is really good. good job by the team.",Positive,Swiggy,2025-07-31 01:29:51,user6333,Bhopal,0.82
"Using this from past few days, and it's totally worth the money. loading speed is really good. will definitely recommend this to others 😊 matlab expected better.",Positive,Website Review,2023-09-06 07:18:12,user3351,Kolkata,0.87
"Bought this during sale, and it's totally worth the money. product quality is really good. happy with the purchase 👍.",Positive,Amazon India,2025-05-30 10:58:33,user5096,Patna,0.95
"After waiting for so long, and honestly I'm very disappointed. payment was deducted but order not confirmed. needs serious improvement matlab expected better.",Negative,Google Reviews,2023-08-13 14:22:13,user2033,Hyderabad,0.67
"Using this from past few days, and honestly I'm really happy with it. product quality is really good. happy with the purchase 👍 thoda disappointing.",Positive,Flipkart,2024-12-03 17:07:03,user3742,Jaipur,0.93
"I ordered this recently, and it didn't meet my expectations at all. delivery got delayed without any update. not going to buy again 😡 bilkul pasand aaya.",Negative,Swiggy,2024-03-30 15:03:55,user1716,Visakhapatnam,0.52
"After waiting for so long, but facing multiple issues. delivery got delayed without any update. waste of money bakwas experience.",Negative,Amazon India,2024-07-28 14:10:04,user4558,Pune,0.54
"Got this after delay, and it's not worth the price. product quality is very poor. completely disappointed 💔.",Negative,Amazon India,2023-06-13 23:33:41,user5508,Bangalore,0.74
"Got this delivered yesterday, and I had a great experience overall. everything worked perfectly. will definitely recommend this to others 😊 bakwas experience.",Positive,Flipkart,2024-04-12 09:54:20,user6324,Ahmedabad,0.94
"Tried this for the first time, and everything was smooth from start to end. website is very easy to use. will definitely recommend this to others 😊 bilkul pasand aaya.",Positive,Website Review,2024-03-15 14:04:42,user4482,Kolkata,0.96
"I ordered this last week, and I had a great experience overall. everything worked perfectly. happy with the purchase 👍 matlab expected better.",Positive,Amazon India,2024-07-24 23:28:56,user9907,Bhopal,0.8
"Received this product yesterday, but the experience was really bad. app keeps crashing frequently. completely disappointed 💔 matlab expected better.",Negative,Google Reviews,2024-02-06 19:14:41,user5394,Chennai,0.53
"I ordered this recently, but facing multiple issues. customer support didn't respond properly. needs serious improvement matlab expected better.",Negative,Online Store,2023-05-08 08:44:39,user9739,Nagpur,0.69
"I ordered this last week, and I had a great experience overall. website is very easy to use. happy with the purchase 👍 kaafi acha hai.",Positive,Website Review,2025-04-25 01:04:21,user9721,Delhi,0.89
"Received this product yesterday, and it didn't meet my expectations at all. customer support didn't respond properly. not going to buy again 😡 kaafi acha hai.",Negative,Amazon India,2025-09-01 19:16:34,user6336,Ahmedabad,0.56
"Bought this during sale, and everything was smooth from start to end. delivery was quick and packaging was neat. totally satisfied ❤️ bakwas experience.",Positive,Zomato,2025-12-28 11:39:49,user7495,Pune,0.9
"Using this from past few days, and I had a great experience overall. product quality is really good. will definitely recommend this to others 😊 seriously yaar.",Positive,Swiggy,2025-09-07 12:28:38,user9358,Bhopal,0.88
"Tried using it for few days, but the experience was really bad. received damaged product. waste of money.",Negative,Zomato,2025-12-18 05:18:42,user3373,Jaipur,0.53
"Tried using it for few days, and it didn't meet my expectations at all. website is not working properly. completely disappointed 💔 seriously yaar.",Negative,Google Reviews,2023-10-29 12:39:13,user6722,Jaipur,0.65
"Tried this for the first time, and it's totally worth the money. everything worked perfectly. good job by the team bakwas experience.",Positive,Amazon India,2025-09-01 03:36:22,user5621,Nagpur,0.87
"Recently purchased this, and honestly I'm really happy with it. customer support was helpful. will definitely recommend this to others 😊.",Positive,Zomato,2025-10-28 05:59:48,user9610,Pune,0.82
"After waiting for so long, but facing multiple issues. delivery got delayed without any update. very bad experience overall kaafi acha hai.",Negative,Flipkart,2025-09-12 17:43:10,user6322,Jaipur,0.57
"Recently purchased this, and honestly I'm really happy with it. everything worked perfectly. good job by the team bakwas experience.",Positive,Zomato,2025-06-12 16:56:12,user2763,Ahmedabad,0.98
"Tried this for the first time, and everything was smooth from start to end. loading speed is really good. happy with the purchase 👍 bilkul pasand aaya.",Positive,Website Review,2024-03-22 16:10:06,user2334,Pune,0.87
"Bought this with high expectations, and it's not worth the price. unable to login to my account. not going to buy again 😡 matlab expected better.",Negative,Website Review,2025-04-10 05:41:06,user8235,Patna,0.62
"Got this delivered yesterday, and I had a great experience overall. app interface is clean and smooth. happy with the purchase 👍 bilkul pasand aaya.",Positive,Google Reviews,2023-12-09 18:26:58,user2929,Kolkata,0.83
