Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"I was just trying to use the app and OTP crashing after payement, then nothing is working properly. realy frustrated.",Negative,Flipkart,2023-11-20 04:11:46,user8059,Hyderabad,0.67
"email not loading after payment happened and after that app just froze, really bad experience.",Negative,Google Reviews,2023-04-12 04:39:03,user3008,Kolkata,0.7
"This is the third time app missing during delivery, still nothing is working properly. this is not acceptable.",Negative,Flipkart,2025-01-24 22:19:20,user8578,Jaipur,0.51
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2023-05-27 14:12:29,user1926,Ahmedabad,0.86
"I tried tracking not responding on website but nothing is working properly, honestly upset.",Negative,Twitter,2023-09-04 08:31:29,user9688,Delhi,0.58
"Not sure what's happening, support stuck after payment and money already deducted. very disappointed.",Negative,Twitter,2023-02-27 03:09:00,user9721,Bangalore,0.58
Why is this happening? transaction not working in app and also money already deducted. really frustrated.,Negative,Website Review,2025-06-09 15:10:50,user9224,Lucknow,0.71
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-01-28 15:37:04,user9528,Kolkata,0.83
"I was just trying to use the app and login not processing in app, then page kept loading forever. honestly upset.",Negative,Twitter,2023-07-23 01:05:52,user9593,Jaipur,0.67
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2023-06-16 03:51:08,user6440,Ahmedabad,0.84
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2025-05-10 12:46:37,user4145,Kolkata,0.84
"I tried email failed while logging in but no response from support, really frustrated.",Negative,Flipkart,2025-01-07 23:33:53,user6740,Lucknow,0.58
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2023-12-12 13:08:31,user2241,Jaipur,0.85
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2023-08-19 10:19:39,user7471,Hyderabad,0.92
"I tried address incorrect during delivery but page kept loading forever, very disappointed.",Negative,Twitter,2025-03-25 04:30:53,user9719,Chennai,0.51
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-02-25 17:14:34,user9130,Ahmedabad,0.87
Why is this happening? OTP delayed on website and also nothing is working properly. so annoying.,Negative,Google Reviews,2025-08-06 16:05:26,user6515,Bangalore,0.52
"order stuck on website happened and after that no response from support, really bad experience.",Negative,Flipkart,2024-09-16 02:03:12,user9146,Bangalore,0.55
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2024-10-31 16:57:58,user9034,Lucknow,0.89
Why is this happening? login not processing while placing order and also no response from support. really frustrated.,Negative,Swiggy,2023-10-23 08:54:06,user9919,Hyderabad,0.56
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2023-05-26 20:21:54,user6207,Chennai,0.92
"I was just trying to use the app and support stuck after payement, then page kept loading forever. fed up with this.",Negative,Google Reviews,2023-03-11 09:49:35,user3984,Delhi,0.6
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-04-03 20:39:16,user8192,Hyderabad,0.86
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2024-03-07 21:05:14,user8524,Lucknow,0.88
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2024-06-11 17:54:56,user9638,Delhi,0.88
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-03-16 11:49:25,user5959,Lucknow,0.92
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2025-04-04 21:12:13,user7869,Ahmedabad,0.98
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-12-07 15:37:35,user4142,Delhi,0.82
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-07-23 21:25:20,user3299,Kolkata,0.95
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2023-12-22 13:07:15,user3362,Kolkata,0.88
"Facing issue where website showing error while placing order, and now no response from support. not happy at all.",Negative,Zomato,2024-12-13 21:13:54,user6408,Delhi,0.64
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2024-06-24 19:56:30,user6129,Mumbai,0.82
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2023-06-09 01:49:52,user4960,Mumbai,0.96
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2025-02-12 14:23:50,user5098,Chennai,0.85
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2024-12-03 14:56:00,user1466,Bangalore,0.94
"Service was good and delivery was fast, happy with it 👍",Positive,Twitter,2023-05-21 14:01:07,user8061,Lucknow,0.85
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2025-03-23 08:43:07,user7973,Jaipur,0.94
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2023-12-11 01:48:50,user9013,Pune,0.97
"I tried payment not loading while placing order but money already deducted, honestly upset.",Negative,Twitter,2023-06-24 17:36:22,user3510,Ahmedabad,0.67
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2025-01-27 23:29:58,user8071,Pune,0.93
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2023-11-19 23:57:11,user8940,Ahmedabad,0.91
"I was just trying to use the app and transaction not loading while placing order, then app just froze. seriously irritated.",Negative,Twitter,2024-08-28 12:37:10,user6488,Chennai,0.6
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2025-07-03 15:40:26,user7339,Lucknow,0.81
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2024-01-04 09:26:14,user1665,Mumbai,0.95
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2024-03-13 07:17:07,user2724,Jaipur,0.87
"Service was good and delivery was fast, happy with it 👍",Positive,Twitter,2025-12-25 13:39:06,user7414,Hyderabad,0.91
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2024-09-05 06:39:55,user7942,Kolkata,0.82
Why is this happening? refund not loading during checkout and also I couldn't proceed further. not happy at all.,Negative,Swiggy,2024-05-21 09:11:29,user6241,Bangalore,0.69
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2025-02-20 18:18:23,user2760,Ahmedabad,0.93
Why is this happening? checkout not received while placing order and also app just froze. so annoying.,Negative,Flipkart,2024-11-05 23:43:22,user1874,Mumbai,0.63
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2024-12-11 08:35:48,user6666,Pune,0.92
"I was just trying to use the app and website showing error during checkout, then it failed again. so annoying.",Negative,Swiggy,2025-07-09 01:42:38,user5169,Mumbai,0.59
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2024-07-12 20:52:37,user9380,Jaipur,0.95
"Facing issue where refund not loading while placing order, and now it failed again. very disappointed.",Negative,Zomato,2024-10-12 05:13:22,user3317,Lucknow,0.69
"This is the third time OTP not responding on website, still no response from support. expected better from this app.",Negative,Google Reviews,2024-10-25 17:18:19,user9766,Lucknow,0.51
Why is this happening? address delayed after update and also nothing is working properly. fed up with this.,Negative,Zomato,2024-05-24 17:02:46,user8451,Jaipur,0.72
"I tried tracking not working during delivery but app just froze, really frustrated.",Negative,Website Review,2023-12-08 22:48:59,user1131,Jaipur,0.53
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2023-05-29 20:17:07,user4027,Delhi,0.83
"This is the third time support failed while placing order, still I couldn't proceed further. expected better from this app.",Negative,Twitter,2024-10-22 09:16:35,user2218,Kolkata,0.75
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2024-10-10 00:22:38,user1486,Hyderabad,0.84
"account not processing during delivery happened and after that no response from support, really bad experience.",Negative,Amazon India,2025-12-14 19:43:15,user6133,Ahmedabad,0.72
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2024-11-24 02:42:06,user5631,Bangalore,0.85
"Not sure what's happening, tracking not received after payment and it failed again. so annoying.",Negative,Swiggy,2023-01-11 09:50:25,user8753,Ahmedabad,0.61
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2024-11-16 00:01:17,user4878,Lucknow,0.89
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2024-09-30 14:22:03,user2986,Ahmedabad,0.85
Why is this happening? support not loading on website and also app just froze. fed up with this.,Negative,Website Review,2023-03-25 07:47:08,user7894,Pune,0.52
"I was just trying to use the app and login not working during delivery, then page kept loading forever. fed up with this.",Negative,Twitter,2024-08-05 07:18:34,user3831,Chennai,0.56
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2025-02-26 23:49:21,user8248,Ahmedabad,0.93
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2025-03-07 12:39:26,user3887,Ahmedabad,0.81
Why is this happening? login not responding on website and also app just froze. fed up with this.,Negative,Google Reviews,2023-04-13 15:29:11,user9608,Chennai,0.65
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2024-04-07 01:56:20,user7042,Ahmedabad,0.87
"Not sure what's happening, order blocked while logging in and money already deducted. very disappointed.",Negative,Swiggy,2024-03-24 15:09:29,user4299,Pune,0.58
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2025-09-16 02:44:46,user9972,Mumbai,0.93
"I was just trying to use the app and refund crashing during checkout, then page kept loading forever. so annoying.",Negative,Website Review,2023-08-31 20:27:48,user9270,Ahmedabad,0.63
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2023-12-07 07:34:37,user5459,Chennai,0.92
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2024-02-22 08:29:48,user5892,Lucknow,0.9
"I was just trying to use the app and refund showing error during checkout, then money already deducted. not happy at all.",Negative,Zomato,2023-02-22 04:27:32,user5657,Bangalore,0.66
"Facing issue where website showing error after payment, and now money already deducted. honestly upset.",Negative,Amazon India,2023-11-03 11:43:37,user9026,Lucknow,0.53
"Not sure what's happening, payment not responding while logging in and app just froze. not happy at all.",Negative,Flipkart,2024-07-09 10:28:36,user9532,Mumbai,0.61
"I tried OTP crashing during delivery but money already deducted, honestly upset.",Negative,Website Review,2025-11-13 18:19:35,user6504,Bangalore,0.74
"Service was good and delivery was fast, happy with it 👍",Positive,Twitter,2023-07-13 04:50:30,user7284,Jaipur,0.84
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2023-12-22 00:31:56,user4739,Ahmedabad,0.89
"This is the third time app not processing on website, still money already deducted. like seriously.",Negative,Swiggy,2025-12-27 17:06:18,user9399,Bangalore,0.67
"I tried website blocked after payment but nothing is working properly, very disappointed.",Negative,Amazon India,2024-01-26 19:42:36,user9754,Mumbai,0.53
"Not sure what's happening, account not processing during delivery and page kept loading forever. seriously irritated.",Negative,Flipkart,2024-03-29 00:14:13,user3303,Mumbai,0.6
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2023-03-23 07:30:23,user8452,Delhi,0.82
